hp_id,phrase,organ_system,lineage,definition,alt_ids,snomedct,umls
HP:0000066,Hypoplastic Labia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormality of the female genitalia (HP:0010460) -> Abnormal female external genitalia morphology (HP:0000055) -> Abnormal labia morphology (HP:0000058) -> Labial hypoplasia (HP:0000066),,,,UMLS:C1850325
HP:0000066,Labial Hypoplasia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormal external genitalia morphology (HP:0000811) -> Abnormal female external genitalia morphology (HP:0000055) -> Hypoplastic female external genitalia (HP:0012815) -> Labial hypoplasia (HP:0000066),,,,UMLS:C1850325
HP:0000066,Underdeveloped Labia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormal external genitalia morphology (HP:0000811) -> Abnormal female external genitalia morphology (HP:0000055) -> Hypoplastic female external genitalia (HP:0012815) -> Labial hypoplasia (HP:0000066),,,,UMLS:C1850325
HP:0000066,Hypoplastic Labia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormal external genitalia morphology (HP:0000811) -> Abnormal female external genitalia morphology (HP:0000055) -> Hypoplastic female external genitalia (HP:0012815) -> Labial hypoplasia (HP:0000066),,,,UMLS:C1850325
HP:0000066,Labial Hypoplasia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormality of the female genitalia (HP:0010460) -> Abnormal female external genitalia morphology (HP:0000055) -> Hypoplastic female external genitalia (HP:0012815) -> Labial hypoplasia (HP:0000066),,,,UMLS:C1850325
HP:0000066,Underdeveloped Labia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormality of the female genitalia (HP:0010460) -> Abnormal female external genitalia morphology (HP:0000055) -> Hypoplastic female external genitalia (HP:0012815) -> Labial hypoplasia (HP:0000066),,,,UMLS:C1850325
HP:0000066,Hypoplastic Labia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormality of the female genitalia (HP:0010460) -> Abnormal female external genitalia morphology (HP:0000055) -> Hypoplastic female external genitalia (HP:0012815) -> Labial hypoplasia (HP:0000066),,,,UMLS:C1850325
HP:0000066,Labial Hypoplasia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormal external genitalia morphology (HP:0000811) -> External genital hypoplasia (HP:0003241) -> Hypoplastic female external genitalia (HP:0012815) -> Labial hypoplasia (HP:0000066),,,,UMLS:C1850325
HP:0000066,Underdeveloped Labia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormal external genitalia morphology (HP:0000811) -> External genital hypoplasia (HP:0003241) -> Hypoplastic female external genitalia (HP:0012815) -> Labial hypoplasia (HP:0000066),,,,UMLS:C1850325
HP:0000066,Hypoplastic Labia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormal external genitalia morphology (HP:0000811) -> External genital hypoplasia (HP:0003241) -> Hypoplastic female external genitalia (HP:0012815) -> Labial hypoplasia (HP:0000066),,,,UMLS:C1850325
HP:0000067,"Urethral Atresia, Female",Abnormality Of The Genitourinary System,"All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormal external genitalia morphology (HP:0000811) -> Abnormal female external genitalia morphology (HP:0000055) -> Urethral atresia, female (HP:0000067)",Congenital anomaly characterized by closure or failure to develop an opening in the urethra in females.,,,UMLS:C4025890
HP:0000067,"Urethral Atresia, Female",Abnormality Of The Genitourinary System,"All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the genital system (HP:0000078) -> Abnormal reproductive system morphology (HP:0012243) -> Abnormality of the female genitalia (HP:0010460) -> Abnormal female external genitalia morphology (HP:0000055) -> Urethral atresia, female (HP:0000067)",Congenital anomaly characterized by closure or failure to develop an opening in the urethra in females.,,,UMLS:C4025890
HP:0000067,"Urethral Atresia, Female",Abnormality Of The Genitourinary System,"All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the lower urinary tract (HP:0010936) -> Abnormality of the urethra (HP:0000795) -> Urethral atresia (HP:0000068) -> Urethral atresia, female (HP:0000067)",Congenital anomaly characterized by closure or failure to develop an opening in the urethra in females.,,,UMLS:C4025890
HP:0000068,Urethral Atresia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the lower urinary tract (HP:0010936) -> Abnormality of the urethra (HP:0000795) -> Urethral atresia (HP:0000068),Congenital anomaly characterized by closure or failure to develop an opening in the urethra.,,,UMLS:C1610065
HP:0000068,Absent Urethral Opening,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the lower urinary tract (HP:0010936) -> Abnormality of the urethra (HP:0000795) -> Urethral atresia (HP:0000068),Congenital anomaly characterized by closure or failure to develop an opening in the urethra.,,,UMLS:C1610065
HP:0000068,Urethral Opening Absent,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the lower urinary tract (HP:0010936) -> Abnormality of the urethra (HP:0000795) -> Urethral atresia (HP:0000068),Congenital anomaly characterized by closure or failure to develop an opening in the urethra.,,,UMLS:C1610065
HP:0000069,Abnormality Of The Ureter,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069),An abnormality of the ureter. The ureter is the duct by which urine passes from the kidney to the bladder.,HP:0006001,,UMLS:C1840382
HP:0000069,Ureteral Anomalies,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069),An abnormality of the ureter. The ureter is the duct by which urine passes from the kidney to the bladder.,HP:0006001,,UMLS:C1840382
HP:0000069,Abnormality Of The Ureters,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069),An abnormality of the ureter. The ureter is the duct by which urine passes from the kidney to the bladder.,HP:0006001,,UMLS:C1840382
HP:0000069,Ureter Issue,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069),An abnormality of the ureter. The ureter is the duct by which urine passes from the kidney to the bladder.,HP:0006001,,UMLS:C1840382
HP:0000070,Ureterocele,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069) -> Abnormal ureter morphology (HP:0025633) -> Ureterocele (HP:0000070),A ureterocele is a congenital saccular dilatation of the distal segment of the ureter.,,SNOMEDCT_US:12818004,UMLS:C0041960
HP:0000071,Ureteral Stenosis,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069) -> Abnormal ureter physiology (HP:0025634) -> Ureteral obstruction (HP:0006000) -> Ureteral stenosis (HP:0000071),"The presence of a stenotic, i.e., constricted ureter.",,SNOMEDCT_US:95574003,UMLS:C0521618
HP:0000071,Narrowing Of The Ureter,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069) -> Abnormal ureter physiology (HP:0025634) -> Ureteral obstruction (HP:0006000) -> Ureteral stenosis (HP:0000071),"The presence of a stenotic, i.e., constricted ureter.",,SNOMEDCT_US:95574003,UMLS:C0521618
HP:0000071,Ureteric Stenosis,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069) -> Abnormal ureter physiology (HP:0025634) -> Ureteral obstruction (HP:0006000) -> Ureteral stenosis (HP:0000071),"The presence of a stenotic, i.e., constricted ureter.",,SNOMEDCT_US:95574003,UMLS:C0521618
HP:0000072,Hydroureter,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069) -> Abnormal ureter morphology (HP:0025633) -> Hydroureter (HP:0000072),The distention of the ureter with urine.,HP:0006003,SNOMEDCT_US:69758005;SNOMEDCT_US:95576001,UMLS:C0521620;UMLS:C4020897
HP:0000072,Dilated Ureter,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069) -> Abnormal ureter morphology (HP:0025633) -> Hydroureter (HP:0000072),The distention of the ureter with urine.,HP:0006003,SNOMEDCT_US:69758005;SNOMEDCT_US:95576001,UMLS:C0521620;UMLS:C4020897
HP:0000072,Wide Ureter,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069) -> Abnormal ureter morphology (HP:0025633) -> Hydroureter (HP:0000072),The distention of the ureter with urine.,HP:0006003,SNOMEDCT_US:69758005;SNOMEDCT_US:95576001,UMLS:C0521620;UMLS:C4020897
HP:0000072,Swelling Of Ureter,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069) -> Abnormal ureter morphology (HP:0025633) -> Hydroureter (HP:0000072),The distention of the ureter with urine.,HP:0006003,SNOMEDCT_US:69758005;SNOMEDCT_US:95576001,UMLS:C0521620;UMLS:C4020897
HP:0000072,Ureteral Dilatation,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the ureter (HP:0000069) -> Abnormal ureter morphology (HP:0025633) -> Hydroureter (HP:0000072),The distention of the ureter with urine.,HP:0006003,SNOMEDCT_US:69758005;SNOMEDCT_US:95576001,UMLS:C0521620;UMLS:C4020897
